pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
300;0,262371;0,265625;0,34;345;0,049539;0,046875;0,06;2;0,000540;0,000000;0,00;UNSAT
300;0,143227;0,140625;0,94;337;0,051319;0,015625;0,03;2;0,002488;0,015625;0,00;UNSAT
300;0,126909;0,125000;0,93;348;0,048484;0,046875;0,03;2;0,005447;0,000000;0,00;UNSAT
300;0,159868;0,156250;0,00;339;0,046051;0,046875;0,03;2;0,003657;0,000000;0,00;UNSAT
300;0,024804;0,015625;0,00;372;0,074627;0,031250;0,03;2;0,000660;0,000000;0,00;UNSAT
300;0,029302;0,000000;0,86;347;0,045955;0,046875;0,03;2;0,000619;0,000000;0,00;UNSAT
300;0,083572;0,093750;0,03;340;0,047710;0,046875;0,03;2;0,000808;0,000000;0,00;UNSAT
5869;66,426337;64,875000;1,95;353;0,046731;0,046875;0,03;223;0,057026;0,046875;0,34;SAT
300;0,155513;0,156250;2,51;336;0,041655;0,046875;0,00;2;0,000667;0,000000;0,00;UNSAT
300;0,021064;0,000000;1,85;343;0,042706;0,046875;0,04;2;0,001080;0,000000;0,00;UNSAT
300;0,049577;0,046875;1,00;349;0,062577;0,031250;0,03;2;0,000793;0,000000;0,00;UNSAT
300;0,034531;0,031250;0,00;361;0,048489;0,046875;0,03;2;0,000621;0,000000;0,00;UNSAT
4776;45,990009;44,718750;0,95;343;0,049806;0,046875;0,03;248;0,076827;0,062500;0,00;SAT
6211;93,838738;91,406250;1,70;351;0,063246;0,062500;0,04;215;0,051673;0,046875;0,00;SAT
300;0,024988;0,031250;0,18;339;0,047944;0,046875;0,09;2;0,001223;0,000000;0,00;UNSAT
300;0,141740;0,140625;1,11;340;0,045025;0,046875;0,02;2;0,001912;0,000000;0,00;UNSAT
300;0,335265;0,343750;0,02;342;0,051555;0,046875;0,03;2;0,002410;0,000000;0,00;UNSAT
300;0,025207;0,031250;0,81;348;0,043358;0,015625;0,03;2;0,000761;0,015625;0,00;UNSAT
